,NAME,index_right,RTE,DIR,KEYITEM,RTE_DESC,DIR_DESC,ROUTE,TYPE
302,HOMESTEAD,91,054,0,0540,Beaverton-Hillsdale Hwy,To Beaverton Transit Center,54,BUS
409,HAYHURST,91,054,0,0540,Beaverton-Hillsdale Hwy,To Beaverton Transit Center,54,BUS
66,ARDENWALD-JOHNSON CREEK/WOODSTOCK,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
93,BRENTWOOD-DARLINGTON,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
100,ARDENWALD-JOHNSON CREEK,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
181,PORTLAND UNCLAIMED #5,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
201,UNIVERSITY PARK,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
203,PIEDMONT,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
204,WOODLAWN,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
219,GRANT PARK/HOLLYWOOD,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
220,HOLLYWOOD,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
226,LAURELHURST,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
229,GRANT PARK,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
239,SUNNYSIDE,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
242,CULLY ASSOCIATION OF NEIGHBORS,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
243,ARBOR LODGE,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
245,CONCORDIA,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
254,EASTMORELAND/REED,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
255,REED,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
260,BEAUMONT-WILSHIRE,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
282,RICHMOND,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
298,EASTMORELAND,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
305,CRESTON-KENILWORTH,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
329,WOODSTOCK,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
343,ARDENWALD-JOHNSON CREEK,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
349,ARDENWALD,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
352,LEWELLING,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
354,NORTH MILWAUKIE INDUSTRIAL AREA,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
356,HISTORIC MILWAUKIE,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
399,ST. JOHNS,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
401,KENTON,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
404,SUNDERLAND ASSOCIATION OF NEIGHBORS,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
405,PORTSMOUTH,135,075,0,0750,Cesar Chavez/Lombard,To St Johns,75,BUS
66,ARDENWALD-JOHNSON CREEK/WOODSTOCK,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
93,BRENTWOOD-DARLINGTON,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
100,ARDENWALD-JOHNSON CREEK,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
181,PORTLAND UNCLAIMED #5,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
201,UNIVERSITY PARK,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
203,PIEDMONT,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
204,WOODLAWN,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
219,GRANT PARK/HOLLYWOOD,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
220,HOLLYWOOD,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
226,LAURELHURST,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
229,GRANT PARK,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
239,SUNNYSIDE,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
242,CULLY ASSOCIATION OF NEIGHBORS,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
243,ARBOR LODGE,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
245,CONCORDIA,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
254,EASTMORELAND/REED,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
255,REED,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
260,BEAUMONT-WILSHIRE,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
282,RICHMOND,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
298,EASTMORELAND,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
305,CRESTON-KENILWORTH,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
329,WOODSTOCK,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
343,ARDENWALD-JOHNSON CREEK,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
349,ARDENWALD,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
352,LEWELLING,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
354,NORTH MILWAUKIE INDUSTRIAL AREA,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
356,HISTORIC MILWAUKIE,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
399,ST. JOHNS,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
401,KENTON,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
404,SUNDERLAND ASSOCIATION OF NEIGHBORS,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
405,PORTSMOUTH,136,075,1,0751,Cesar Chavez/Lombard,To Milwaukie,75,BUS
76,TWO RIVERS,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
83,CLACKAMAS CO UNCLAIMED #4,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
84,ROBINWOOD,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
90,HALLINAN,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
99,EVERGREEN,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
105,GLENMORRIE,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
117,LAKEWOOD,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
122,FOOTHILLS,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
123,OLD TOWN,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
127,FIRST ADDITION-FOREST HILLS,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
169,RIVERVIEW CEMETERY AREA,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
178,BIRDSHILL,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
201,UNIVERSITY PARK,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
205,ELIOT,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
212,BOLTON,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
222,LLOYD DISTRICT COMMUNITY ASSOCIATION,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
230,KERNS,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
235,PORTLAND DOWNTOWN,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
243,ARBOR LODGE,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
244,OVERLOOK,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
263,BOISE,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
276,OLD TOWN/ CHINATOWN,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
301,SOUTH PORTLAND,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
401,KENTON,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
405,PORTSMOUTH,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
415,MULT CO RIVERDALE AREA,59,035,1,0351,Macadam/Greeley,To University of Portland,35,BUS
76,TWO RIVERS,58,035,0,0350,Macadam/Greeley,To Oregon City Transit Center,35,BUS
83,CLACKAMAS CO UNCLAIMED #4,58,035,0,0350,Macadam/Greeley,To Oregon City Transit Center,35,BUS
84,ROBINWOOD,58,035,0,0350,Macadam/Greeley,To Oregon City Transit Center,35,BUS
90,HALLINAN,58,035,0,0350,Macadam/Greeley,To Oregon City Transit Center,35,BUS
99,EVERGREEN,58,035,0,0350,Macadam/Greeley,To Oregon City Transit Center,35,BUS
105,GLENMORRIE,58,035,0,0350,Macadam/Greeley,To Oregon City Transit Center,35,BUS
117,LAKEWOOD,58,035,0,0350,Macadam/Greeley,To Oregon City Transit Center,35,BUS
122,FOOTHILLS,58,035,0,0350,Macadam/Greeley,To Oregon City Transit Center,35,BUS
123,OLD TOWN,58,035,0,0350,Macadam/Greeley,To Oregon City Transit Center,35,BUS
127,FIRST ADDITION-FOREST HILLS,58,035,0,0350,Macadam/Greeley,To Oregon City Transit Center,35,BUS
169,RIVERVIEW CEMETERY AREA,58,035,0,0350,Macadam/Greeley,To Oregon City Transit Center,35,BUS
178,BIRDSHILL,58,035,0,0350,Macadam/Greeley,To Oregon City Transit Center,35,BUS
201,UNIVERSITY PARK,58,035,0,0350,Macadam/Greeley,To Oregon City Transit Center,35,BUS
205,ELIOT,58,035,0,0350,Macadam/Greeley,To Oregon City Transit Center,35,BUS
212,BOLTON,58,035,0,0350,Macadam/Greeley,To Oregon City Transit Center,35,BUS
222,LLOYD DISTRICT COMMUNITY ASSOCIATION,58,035,0,0350,Macadam/Greeley,To Oregon City Transit Center,35,BUS
235,PORTLAND DOWNTOWN,58,035,0,0350,Macadam/Greeley,To Oregon City Transit Center,35,BUS
243,ARBOR LODGE,58,035,0,0350,Macadam/Greeley,To Oregon City Transit Center,35,BUS
244,OVERLOOK,58,035,0,0350,Macadam/Greeley,To Oregon City Transit Center,35,BUS
276,OLD TOWN/ CHINATOWN,58,035,0,0350,Macadam/Greeley,To Oregon City Transit Center,35,BUS
301,SOUTH PORTLAND,58,035,0,0350,Macadam/Greeley,To Oregon City Transit Center,35,BUS
401,KENTON,58,035,0,0350,Macadam/Greeley,To Oregon City Transit Center,35,BUS
405,PORTSMOUTH,58,035,0,0350,Macadam/Greeley,To Oregon City Transit Center,35,BUS
415,MULT CO RIVERDALE AREA,58,035,0,0350,Macadam/Greeley,To Oregon City Transit Center,35,BUS
85,MAPLEWOOD,1,001,1,0011,Vermont,To Portland City Center,1,BUS
126,HILLSDALE,1,001,1,0011,Vermont,To Portland City Center,1,BUS
235,PORTLAND DOWNTOWN,1,001,1,0011,Vermont,To Portland City Center,1,BUS
274,MULTNOMAH,1,001,1,0011,Vermont,To Portland City Center,1,BUS
301,SOUTH PORTLAND,1,001,1,0011,Vermont,To Portland City Center,1,BUS
302,HOMESTEAD,1,001,1,0011,Vermont,To Portland City Center,1,BUS
313,SOUTH BURLINGAME,1,001,1,0011,Vermont,To Portland City Center,1,BUS
409,HAYHURST,1,001,1,0011,Vermont,To Portland City Center,1,BUS
85,MAPLEWOOD,0,001,0,0010,Vermont,To Vermont & Shattuck and Maplewood,1,BUS
126,HILLSDALE,0,001,0,0010,Vermont,To Vermont & Shattuck and Maplewood,1,BUS
235,PORTLAND DOWNTOWN,0,001,0,0010,Vermont,To Vermont & Shattuck and Maplewood,1,BUS
274,MULTNOMAH,0,001,0,0010,Vermont,To Vermont & Shattuck and Maplewood,1,BUS
301,SOUTH PORTLAND,0,001,0,0010,Vermont,To Vermont & Shattuck and Maplewood,1,BUS
302,HOMESTEAD,0,001,0,0010,Vermont,To Vermont & Shattuck and Maplewood,1,BUS
313,SOUTH BURLINGAME,0,001,0,0010,Vermont,To Vermont & Shattuck and Maplewood,1,BUS
409,HAYHURST,0,001,0,0010,Vermont,To Vermont & Shattuck and Maplewood,1,BUS
93,BRENTWOOD-DARLINGTON,124,071,0,0710,60th Ave,To Clackamas Town Center,71,BUS
101,SUMNER ASSOCIATION OF NEIGHBORS,124,071,0,0710,60th Ave,To Clackamas Town Center,71,BUS
182,PARKROSE,124,071,0,0710,60th Ave,To Clackamas Town Center,71,BUS
209,ROSE CITY PARK,124,071,0,0710,60th Ave,To Clackamas Town Center,71,BUS
231,NORTH TABOR,124,071,0,0710,60th Ave,To Clackamas Town Center,71,BUS
236,MT. TABOR,124,071,0,0710,60th Ave,To Clackamas Town Center,71,BUS
242,CULLY ASSOCIATION OF NEIGHBORS,124,071,0,0710,60th Ave,To Clackamas Town Center,71,BUS
264,ROSEWAY,124,071,0,0710,60th Ave,To Clackamas Town Center,71,BUS
279,FOSTER-POWELL,124,071,0,0710,60th Ave,To Clackamas Town Center,71,BUS
282,RICHMOND,124,071,0,0710,60th Ave,To Clackamas Town Center,71,BUS
303,SOUTH TABOR,124,071,0,0710,60th Ave,To Clackamas Town Center,71,BUS
305,CRESTON-KENILWORTH,124,071,0,0710,60th Ave,To Clackamas Town Center,71,BUS
329,WOODSTOCK,124,071,0,0710,60th Ave,To Clackamas Town Center,71,BUS
348,SOUTHGATE,124,071,0,0710,60th Ave,To Clackamas Town Center,71,BUS
93,BRENTWOOD-DARLINGTON,125,071,1,0711,60th Ave,To Parkrose Transit Center,71,BUS
101,SUMNER ASSOCIATION OF NEIGHBORS,125,071,1,0711,60th Ave,To Parkrose Transit Center,71,BUS
182,PARKROSE,125,071,1,0711,60th Ave,To Parkrose Transit Center,71,BUS
209,ROSE CITY PARK,125,071,1,0711,60th Ave,To Parkrose Transit Center,71,BUS
231,NORTH TABOR,125,071,1,0711,60th Ave,To Parkrose Transit Center,71,BUS
236,MT. TABOR,125,071,1,0711,60th Ave,To Parkrose Transit Center,71,BUS
242,CULLY ASSOCIATION OF NEIGHBORS,125,071,1,0711,60th Ave,To Parkrose Transit Center,71,BUS
264,ROSEWAY,125,071,1,0711,60th Ave,To Parkrose Transit Center,71,BUS
279,FOSTER-POWELL,125,071,1,0711,60th Ave,To Parkrose Transit Center,71,BUS
282,RICHMOND,125,071,1,0711,60th Ave,To Parkrose Transit Center,71,BUS
303,SOUTH TABOR,125,071,1,0711,60th Ave,To Parkrose Transit Center,71,BUS
305,CRESTON-KENILWORTH,125,071,1,0711,60th Ave,To Parkrose Transit Center,71,BUS
329,WOODSTOCK,125,071,1,0711,60th Ave,To Parkrose Transit Center,71,BUS
348,SOUTHGATE,125,071,1,0711,60th Ave,To Parkrose Transit Center,71,BUS
98,MAYWOOD PARK,37,022,0,0220,Parkrose,To Parkrose,22,BUS
120,MADISON SOUTH,37,022,0,0220,Parkrose,To Parkrose,22,BUS
182,PARKROSE,37,022,0,0220,Parkrose,To Parkrose,22,BUS
210,PARKROSE HEIGHTS,37,022,0,0220,Parkrose,To Parkrose,22,BUS
221,WOODLAND PARK,37,022,0,0220,Parkrose,To Parkrose,22,BUS
247,ARGAY TERRACE,37,022,0,0220,Parkrose,To Parkrose,22,BUS
275,HAZELWOOD,37,022,0,0220,Parkrose,To Parkrose,22,BUS
98,MAYWOOD PARK,38,022,1,0221,Parkrose,To Gateway Transit Center,22,BUS
120,MADISON SOUTH,38,022,1,0221,Parkrose,To Gateway Transit Center,22,BUS
182,PARKROSE,38,022,1,0221,Parkrose,To Gateway Transit Center,22,BUS
210,PARKROSE HEIGHTS,38,022,1,0221,Parkrose,To Gateway Transit Center,22,BUS
221,WOODLAND PARK,38,022,1,0221,Parkrose,To Gateway Transit Center,22,BUS
247,ARGAY TERRACE,38,022,1,0221,Parkrose,To Gateway Transit Center,22,BUS
275,HAZELWOOD,38,022,1,0221,Parkrose,To Gateway Transit Center,22,BUS
101,SUMNER ASSOCIATION OF NEIGHBORS,197,272,1,2721,PDX Night Bus,To Washington & 80th via 82nd & Burnside,272,BUS
120,MADISON SOUTH,197,272,1,2721,PDX Night Bus,To Washington & 80th via 82nd & Burnside,272,BUS
176,PORTLAND PDX AIRPORT AREA,197,272,1,2721,PDX Night Bus,To Washington & 80th via 82nd & Burnside,272,BUS
225,MONTAVILLA,197,272,1,2721,PDX Night Bus,To Washington & 80th via 82nd & Burnside,272,BUS
228,ROSEWAY/MADISON SOUTH,197,272,1,2721,PDX Night Bus,To Washington & 80th via 82nd & Burnside,272,BUS
236,MT. TABOR,197,272,1,2721,PDX Night Bus,To Washington & 80th via 82nd & Burnside,272,BUS
242,CULLY ASSOCIATION OF NEIGHBORS,197,272,1,2721,PDX Night Bus,To Washington & 80th via 82nd & Burnside,272,BUS
264,ROSEWAY,197,272,1,2721,PDX Night Bus,To Washington & 80th via 82nd & Burnside,272,BUS
101,SUMNER ASSOCIATION OF NEIGHBORS,196,272,0,2720,PDX Night Bus,To Airport,272,BUS
120,MADISON SOUTH,196,272,0,2720,PDX Night Bus,To Airport,272,BUS
176,PORTLAND PDX AIRPORT AREA,196,272,0,2720,PDX Night Bus,To Airport,272,BUS
225,MONTAVILLA,196,272,0,2720,PDX Night Bus,To Airport,272,BUS
228,ROSEWAY/MADISON SOUTH,196,272,0,2720,PDX Night Bus,To Airport,272,BUS
242,CULLY ASSOCIATION OF NEIGHBORS,196,272,0,2720,PDX Night Bus,To Airport,272,BUS
264,ROSEWAY,196,272,0,2720,PDX Night Bus,To Airport,272,BUS
103,SELLWOOD-MORELAND IMPROVEMENT LEAGUE,200,291,0,2910,Orange Night Bus,To Milwaukie,291,BUS
235,PORTLAND DOWNTOWN,200,291,0,2910,Orange Night Bus,To Milwaukie,291,BUS
276,OLD TOWN/ CHINATOWN,200,291,0,2910,Orange Night Bus,To Milwaukie,291,BUS
278,BROOKLYN ACTION CORPS,200,291,0,2910,Orange Night Bus,To Milwaukie,291,BUS
281,HOSFORD-ABERNETHY NEIGHBORHOOD DISTRICT ASSOCIATION,200,291,0,2910,Orange Night Bus,To Milwaukie,291,BUS
301,SOUTH PORTLAND,200,291,0,2910,Orange Night Bus,To Milwaukie,291,BUS
343,ARDENWALD-JOHNSON CREEK,200,291,0,2910,Orange Night Bus,To Milwaukie,291,BUS
354,NORTH MILWAUKIE INDUSTRIAL AREA,200,291,0,2910,Orange Night Bus,To Milwaukie,291,BUS
356,HISTORIC MILWAUKIE,200,291,0,2910,Orange Night Bus,To Milwaukie,291,BUS
109,ISLAND STATION,198,290,0,2900,MAX Orange Line,To Portland City Center,MAX,MAX
235,PORTLAND DOWNTOWN,198,290,0,2900,MAX Orange Line,To Portland City Center,MAX,MAX
278,BROOKLYN ACTION CORPS,198,290,0,2900,MAX Orange Line,To Portland City Center,MAX,MAX
281,HOSFORD-ABERNETHY NEIGHBORHOOD DISTRICT ASSOCIATION,198,290,0,2900,MAX Orange Line,To Portland City Center,MAX,MAX
298,EASTMORELAND,198,290,0,2900,MAX Orange Line,To Portland City Center,MAX,MAX
299,EASTMORELAND/ARDENWALD-JOHNSON CREEK,198,290,0,2900,MAX Orange Line,To Portland City Center,MAX,MAX
301,SOUTH PORTLAND,198,290,0,2900,MAX Orange Line,To Portland City Center,MAX,MAX
343,ARDENWALD-JOHNSON CREEK,198,290,0,2900,MAX Orange Line,To Portland City Center,MAX,MAX
354,NORTH MILWAUKIE INDUSTRIAL AREA,198,290,0,2900,MAX Orange Line,To Portland City Center,MAX,MAX
356,HISTORIC MILWAUKIE,198,290,0,2900,MAX Orange Line,To Portland City Center,MAX,MAX
386,OAK GROVE COMMUNITY COUNCIL,198,290,0,2900,MAX Orange Line,To Portland City Center,MAX,MAX
109,ISLAND STATION,199,290,1,2901,MAX Orange Line,To Milwaukie,MAX,MAX
235,PORTLAND DOWNTOWN,199,290,1,2901,MAX Orange Line,To Milwaukie,MAX,MAX
276,OLD TOWN/ CHINATOWN,199,290,1,2901,MAX Orange Line,To Milwaukie,MAX,MAX
278,BROOKLYN ACTION CORPS,199,290,1,2901,MAX Orange Line,To Milwaukie,MAX,MAX
281,HOSFORD-ABERNETHY NEIGHBORHOOD DISTRICT ASSOCIATION,199,290,1,2901,MAX Orange Line,To Milwaukie,MAX,MAX
298,EASTMORELAND,199,290,1,2901,MAX Orange Line,To Milwaukie,MAX,MAX
299,EASTMORELAND/ARDENWALD-JOHNSON CREEK,199,290,1,2901,MAX Orange Line,To Milwaukie,MAX,MAX
301,SOUTH PORTLAND,199,290,1,2901,MAX Orange Line,To Milwaukie,MAX,MAX
343,ARDENWALD-JOHNSON CREEK,199,290,1,2901,MAX Orange Line,To Milwaukie,MAX,MAX
354,NORTH MILWAUKIE INDUSTRIAL AREA,199,290,1,2901,MAX Orange Line,To Milwaukie,MAX,MAX
356,HISTORIC MILWAUKIE,199,290,1,2901,MAX Orange Line,To Milwaukie,MAX,MAX
386,OAK GROVE COMMUNITY COUNCIL,199,290,1,2901,MAX Orange Line,To Milwaukie,MAX,MAX
113,COLLINS VIEW,66,039,0,0390,Lewis & Clark,To  Lewis & Clark College,39,BUS
126,HILLSDALE,66,039,0,0390,Lewis & Clark,To  Lewis & Clark College,39,BUS
274,MULTNOMAH,66,039,0,0390,Lewis & Clark,To  Lewis & Clark College,39,BUS
313,SOUTH BURLINGAME,66,039,0,0390,Lewis & Clark,To  Lewis & Clark College,39,BUS
314,MARKHAM,66,039,0,0390,Lewis & Clark,To  Lewis & Clark College,39,BUS
330,MARSHALL PARK,66,039,0,0390,Lewis & Clark,To  Lewis & Clark College,39,BUS
113,COLLINS VIEW,67,039,1,0391,Lewis & Clark,To Hillsdale,39,BUS
126,HILLSDALE,67,039,1,0391,Lewis & Clark,To Hillsdale,39,BUS
274,MULTNOMAH,67,039,1,0391,Lewis & Clark,To Hillsdale,39,BUS
313,SOUTH BURLINGAME,67,039,1,0391,Lewis & Clark,To Hillsdale,39,BUS
314,MARKHAM,67,039,1,0391,Lewis & Clark,To Hillsdale,39,BUS
330,MARSHALL PARK,67,039,1,0391,Lewis & Clark,To Hillsdale,39,BUS
113,COLLINS VIEW,115,065,1,0651,Marquam Hill/Barbur Blvd,To Marquam Hill,65,BUS
126,HILLSDALE,115,065,1,0651,Marquam Hill/Barbur Blvd,To Marquam Hill,65,BUS
274,MULTNOMAH,115,065,1,0651,Marquam Hill/Barbur Blvd,To Marquam Hill,65,BUS
302,HOMESTEAD,115,065,1,0651,Marquam Hill/Barbur Blvd,To Marquam Hill,65,BUS
313,SOUTH BURLINGAME,115,065,1,0651,Marquam Hill/Barbur Blvd,To Marquam Hill,65,BUS
314,MARKHAM,115,065,1,0651,Marquam Hill/Barbur Blvd,To Marquam Hill,65,BUS
330,MARSHALL PARK,115,065,1,0651,Marquam Hill/Barbur Blvd,To Marquam Hill,65,BUS
113,COLLINS VIEW,114,065,0,0650,Marquam Hill/Barbur Blvd,To Taylors Ferry & Terwilliger,65,BUS
126,HILLSDALE,114,065,0,0650,Marquam Hill/Barbur Blvd,To Taylors Ferry & Terwilliger,65,BUS
274,MULTNOMAH,114,065,0,0650,Marquam Hill/Barbur Blvd,To Taylors Ferry & Terwilliger,65,BUS
302,HOMESTEAD,114,065,0,0650,Marquam Hill/Barbur Blvd,To Taylors Ferry & Terwilliger,65,BUS
313,SOUTH BURLINGAME,114,065,0,0650,Marquam Hill/Barbur Blvd,To Taylors Ferry & Terwilliger,65,BUS
314,MARKHAM,114,065,0,0650,Marquam Hill/Barbur Blvd,To Taylors Ferry & Terwilliger,65,BUS
330,MARSHALL PARK,114,065,0,0650,Marquam Hill/Barbur Blvd,To Taylors Ferry & Terwilliger,65,BUS
126,HILLSDALE,85,051,1,0511,Vista,To Portland City Center,51,BUS
235,PORTLAND DOWNTOWN,85,051,1,0511,Vista,To Portland City Center,51,BUS
237,GOOSE HOLLOW/SOUTHWEST HILLS,85,051,1,0511,Vista,To Portland City Center,51,BUS
238,GOOSE HOLLOW/SOUTHWEST HILLS,85,051,1,0511,Vista,To Portland City Center,51,BUS
258,HEALY HEIGHTS/SOUTHWEST HILLS RESIDENTIAL LEAGUE,85,051,1,0511,Vista,To Portland City Center,51,BUS
280,SOUTHWEST HILLS RESIDENTIAL LEAGUE,85,051,1,0511,Vista,To Portland City Center,51,BUS
297,GOOSE HOLLOW,85,051,1,0511,Vista,To Portland City Center,51,BUS
126,HILLSDALE,84,051,0,0510,Vista,To Council Crest or Dosch & Hamilton,51,BUS
235,PORTLAND DOWNTOWN,84,051,0,0510,Vista,To Council Crest or Dosch & Hamilton,51,BUS
237,GOOSE HOLLOW/SOUTHWEST HILLS,84,051,0,0510,Vista,To Council Crest or Dosch & Hamilton,51,BUS
238,GOOSE HOLLOW/SOUTHWEST HILLS,84,051,0,0510,Vista,To Council Crest or Dosch & Hamilton,51,BUS
258,HEALY HEIGHTS/SOUTHWEST HILLS RESIDENTIAL LEAGUE,84,051,0,0510,Vista,To Council Crest or Dosch & Hamilton,51,BUS
280,SOUTHWEST HILLS RESIDENTIAL LEAGUE,84,051,0,0510,Vista,To Council Crest or Dosch & Hamilton,51,BUS
297,GOOSE HOLLOW,84,051,0,0510,Vista,To Council Crest or Dosch & Hamilton,51,BUS
183,CPO 8,77,046,1,0461,North Hillsboro,To Hillsboro Transit Center,46,BUS
333,CPO 9 HILLSBORO,77,046,1,0461,North Hillsboro,To Hillsboro Transit Center,46,BUS
183,CPO 8,76,046,0,0460,North Hillsboro,To Hillsboro Brookwood Library,46,BUS
333,CPO 9 HILLSBORO,76,046,0,0460,North Hillsboro,To Hillsboro Brookwood Library,46,BUS
188,CPO 5 SHERWOOD-TUALATIN N,168,097,0,0970,Tualatin-Sherwood Rd,To SW Langer Dr/Sherwood Plaza,97,BUS
232,CPO 5 SHERWOOD-TUALATIN S1,168,097,0,0970,Tualatin-Sherwood Rd,To SW Langer Dr/Sherwood Plaza,97,BUS
188,CPO 5 SHERWOOD-TUALATIN N,169,097,1,0971,Tualatin-Sherwood Rd,To Tualatin WES Station,97,BUS
232,CPO 5 SHERWOOD-TUALATIN S1,169,097,1,0971,Tualatin-Sherwood Rd,To Tualatin WES Station,97,BUS
195,ARLINGTON HEIGHTS,110,063,0,0630,Washington Park/Arlington Hts,To Washington Park,63,BUS
196,ARLINGTON HEIGHTS/SYLVAN-HIGHLANDS,110,063,0,0630,Washington Park/Arlington Hts,To Washington Park,63,BUS
297,GOOSE HOLLOW,110,063,0,0630,Washington Park/Arlington Hts,To Washington Park,63,BUS
195,ARLINGTON HEIGHTS,111,063,1,0631,Washington Park/Arlington Hts,To Providence Park,63,BUS
196,ARLINGTON HEIGHTS/SYLVAN-HIGHLANDS,111,063,1,0631,Washington Park/Arlington Hts,To Providence Park,63,BUS
297,GOOSE HOLLOW,111,063,1,0631,Washington Park/Arlington Hts,To Providence Park,63,BUS
195,ARLINGTON HEIGHTS,30,018,0,0180,Hillside,To Hillside and Providence Park,18,BUS
199,HILLSIDE,30,018,0,0180,Hillside,To Hillside and Providence Park,18,BUS
227,HILLSIDE/NORTHWEST DISTRICT,30,018,0,0180,Hillside,To Hillside and Providence Park,18,BUS
